Account_ID,Customer_Name,Age,Gender,City,State,Account_Type,Balance,Branch_ID,IFSC_Code,Transaction_ID,Transaction_Type,Transaction_Amount,Transaction_Date,Loan_Status,Loan_Amount,Credit_Score,Debit_Card,Net_Banking,Mobile_Banking,Last_Login,KYC_Status,PAN_Number,Aadhar_Number,Email,Phone_Number,Nominee_Name,Account_Open_Date,Interest_Rate,Overdraft_Limit,Account_Status
ACC108345,Arjun Gupta,20,Female,Lucknow,MH,Current,151947.06,BR264,IFSC46866,TXN2571871,Debit,42639.9,2026-01-28,Pending,465233.0,514,Yes,No,Yes,2023-11-28,Pending,AGJKU79ZK6,975566498049,PK6IQG@bankmail.com,8958916610,Arjun Gupta,2020-02-16,7.87,34877.64,Active
ACC108346,Arjun Gupta,72,Female,Mumbai,MH,Current,952769.37,BR115,IFSC56611,TXN8480029,Credit,43681.51,2023-04-26,Pending,145350.28,784,No,Yes,No,2023-05-04,Pending,NPERTI0CGK,373260416058,DO1PYE@bankmail.com,7528930666,Rohit Verma,2023-04-18,4.49,116382.05,Inactive
ACC108347,Priya Gupta,46,Male,Indore,MH,Current,515946.74,BR652,IFSC45547,TXN1866554,Credit,44188.1,2019-03-23,Pending,187268.54,561,Yes,No,Yes,2023-04-26,Verified,GOCKED24VJ,525688435414,ZGJTSF@bankmail.com,6995045805,Anjali Kumar,2019-01-30,2.56,45298.71,Inactive
ACC108348,Vikas Kumar,71,Male,Indore,UP,Current,448301.16,BR359,IFSC48955,TXN8096241,Debit,30909.03,2018-10-05,Pending,186649.98,320,Yes,Yes,No,2019-05-12,Pending,QGSLWL887P,265382486953,3WAYDV@bankmail.com,9265067037,Priya Jain,2020-06-14,4.11,129068.87,Active
ACC108349,Rohit Jain,35,Male,Mumbai,DL,Current,545775.54,BR950,IFSC20622,TXN7652264,Debit,41115.71,2021-09-29,Closed,342213.14,838,Yes,No,Yes,2022-01-28,Pending,7CROJIC1C2,561316248548,RZ3LFY@bankmail.com,9696891230,Priya Sharma,2021-06-04,6.23,142490.04,Active
ACC108350,Rohit Kumar,74,Female,Jaipur,MP,Savings,412793.25,BR996,IFSC97818,TXN7372097,Credit,49324.63,2021-07-05,Pending,310367.31,502,No,No,Yes,2026-03-15,Verified,RHTKGF9P27,112589553219,7UYPD2@bankmail.com,7483123848,Neha Sharma,2018-10-10,8.16,47753.33,Active
ACC108351,Rahul Sharma,28,Male,Lucknow,MH,Savings,646014.3,BR312,IFSC36966,TXN6597512,Credit,45196.07,2019-06-27,Active,244002.47,511,Yes,No,Yes,2022-05-22,Pending,JEPAJZRXWA,265122413244,EMWY99@bankmail.com,8390181894,Priya Kumar,2021-11-01,5.47,178645.52,Active
ACC108352,Rohit Jain,53,Female,Bhopal,RJ,Savings,372890.59,BR267,IFSC91041,TXN3372218,Credit,2996.07,2025-04-28,Closed,346372.08,882,No,No,No,2021-01-29,Pending,PDBRXY072E,504446142783,PU4KSG@bankmail.com,7703337414,Amit Verma,2023-01-31,7.06,175442.55,Inactive
ACC108353,Rohit Gupta,45,Male,Indore,MP,Current,287373.11,BR258,IFSC63562,TXN8171013,Credit,40842.18,2025-10-20,Pending,249070.5,737,Yes,No,Yes,2023-03-12,Pending,QJLFR4Z9OR,142958728119,COIFHH@bankmail.com,9316033385,Vikas Gupta,2026-02-25,6.3,100287.22,Inactive
ACC108354,Rahul Kumar,50,Male,Pune,DL,Savings,87997.31,BR586,IFSC15250,TXN2280494,Credit,6429.08,2025-05-28,Active,362266.71,803,Yes,No,No,2021-12-25,Pending,8BUFLO82SI,399055122841,QUSQN6@bankmail.com,7757127897,Sneha Patel,2019-04-27,6.6,163584.62,Inactive
ACC108355,Priya Verma,29,Male,Indore,DL,Savings,134114.84,BR517,IFSC39597,TXN9007517,Debit,35834.94,2020-05-23,Closed,205322.05,609,Yes,No,Yes,2020-03-06,Verified,3I1WC0ISY6,601439895219,JF6HVW@bankmail.com,8366843608,Priya Sharma,2019-05-23,7.54,55927.56,Inactive
ACC108356,Anjali Kumar,65,Male,Mumbai,MP,Current,105477.49,BR536,IFSC72499,TXN4525475,Credit,3768.35,2026-01-11,Pending,285417.62,585,No,No,No,2018-11-26,Pending,AG8OT4HP5L,541047832771,05HJP5@bankmail.com,7206877148,Vikas Kumar,2020-08-01,4.5,195935.5,Inactive
ACC108357,Rohit Jain,51,Male,Pune,UP,Savings,429312.13,BR642,IFSC97567,TXN8857165,Debit,32713.08,2023-07-29,Pending,282788.0,401,Yes,Yes,Yes,2023-05-13,Pending,GY5Y9J12MM,390879665695,44JTVQ@bankmail.com,8365595583,Vikas Kumar,2019-11-09,7.73,90466.82,Inactive
ACC108358,Anjali Gupta,55,Female,Delhi,RJ,Current,675737.05,BR738,IFSC37953,TXN8453794,Debit,25799.78,2019-09-06,Closed,237253.5,735,No,Yes,Yes,2018-12-16,Pending,RM91WGEJMA,236053664061,IBCUA1@bankmail.com,9824286483,Sneha Patel,2025-08-13,3.17,108227.18,Inactive
ACC108359,Neha Sharma,74,Female,Bhopal,UP,Current,761243.47,BR665,IFSC44487,TXN7352557,Credit,35854.31,2022-12-18,Closed,446172.57,610,No,No,Yes,2018-01-25,Pending,S7PGEXMKR9,566323820336,2OL6IN@bankmail.com,9501832722,Rahul Verma,2019-04-14,7.03,119668.11,Inactive
ACC108360,Rohit Singh,60,Male,Bhopal,MP,Savings,649759.57,BR844,IFSC42141,TXN9945130,Debit,34394.5,2024-06-29,Closed,231761.34,307,No,Yes,Yes,2021-11-03,Verified,UZFDE5L6XS,320727144553,DIGUXD@bankmail.com,8711032920,Vikas Sharma,2018-03-24,7.08,52418.03,Inactive
ACC108361,Rahul Patel,24,Male,Pune,MH,Savings,167645.69,BR896,IFSC78247,TXN9932276,Debit,18821.1,2018-04-14,Closed,319808.34,814,Yes,Yes,No,2025-01-20,Pending,L44ZBKMDRF,386577975838,762TQD@bankmail.com,8464917826,Neha Patel,2020-10-01,7.81,92294.67,Inactive
ACC108362,Rahul Jain,59,Female,Lucknow,DL,Current,185280.33,BR182,IFSC56245,TXN9302746,Credit,30921.71,2021-01-03,Active,201615.24,648,No,No,No,2025-04-02,Verified,YAQ25OVDUO,271757033809,EKH4A3@bankmail.com,7078318337,Vikas Patel,2021-02-12,3.7,175468.96,Active
ACC108363,Neha Gupta,25,Female,Mumbai,MH,Current,653622.24,BR167,IFSC24005,TXN7851577,Debit,38610.67,2022-01-14,Closed,44149.42,814,Yes,Yes,No,2023-11-04,Verified,9ANWH8E6TS,145563846370,GQ2N5V@bankmail.com,9833253648,Kavya Verma,2022-06-07,3.19,13501.04,Active
ACC108364,Anjali Patel,26,Female,Delhi,MH,Current,163656.66,BR881,IFSC39938,TXN5385777,Debit,36663.9,2021-07-24,Closed,262907.25,581,Yes,Yes,Yes,2019-03-22,Verified,XH656F3ILW,616258108856,SHCO0L@bankmail.com,7040751808,Arjun Singh,2022-02-21,5.61,13122.85,Active
ACC108365,Neha Patel,52,Female,Jaipur,RJ,Current,636164.7,BR979,IFSC83430,TXN4340287,Credit,7701.55,2021-10-26,Closed,243048.68,399,No,No,No,2019-12-25,Pending,S6CJC4Y3V5,461082301832,OLQHQ0@bankmail.com,8180099214,Amit Jain,2020-07-06,4.21,190453.28,Inactive
ACC108366,Arjun Singh,39,Male,Delhi,UP,Savings,302640.28,BR668,IFSC67217,TXN5757491,Credit,27194.46,2021-06-10,Active,427128.45,791,No,Yes,Yes,2023-11-03,Pending,6NBJMIL4ZR,111205279856,RNV7A9@bankmail.com,8720567371,Anjali Jain,2022-04-12,6.47,116951.84,Inactive
ACC108367,Amit Singh,25,Male,Jaipur,MP,Savings,191200.94,BR217,IFSC43693,TXN9922322,Credit,25007.4,2025-04-12,Closed,28441.07,480,Yes,No,No,2024-05-06,Pending,C6LZLL8512,866517895529,JJ072W@bankmail.com,8763226680,Anjali Patel,2023-02-08,3.24,78200.6,Inactive
ACC108368,Anjali Kumar,73,Female,Indore,DL,Savings,73102.57,BR906,IFSC62024,TXN2106146,Credit,48609.36,2019-10-18,Closed,52533.4,818,No,No,Yes,2021-02-17,Pending,6VD70K7ESY,792060410490,BH2K5U@bankmail.com,9804904126,Priya Sharma,2024-04-24,6.9,171427.74,Active
ACC108369,Vikas Jain,28,Female,Bhopal,RJ,Current,922135.95,BR826,IFSC81577,TXN5246021,Debit,39440.82,2022-06-16,Closed,350108.2,829,Yes,Yes,No,2025-08-18,Pending,RJXEUYNID3,951003903219,TUT513@bankmail.com,6677324371,Neha Kumar,2024-02-02,8.92,186037.56,Inactive
ACC108370,Vikas Kumar,24,Male,Pune,RJ,Current,911207.03,BR278,IFSC65575,TXN4854176,Credit,24027.52,2026-02-21,Active,4631.01,646,No,No,Yes,2024-10-15,Pending,GH17RVNCZG,763104760895,IPXTDY@bankmail.com,6571327368,Arjun Sharma,2024-09-18,2.81,101755.0,Active
ACC108371,Rohit Verma,49,Female,Indore,DL,Current,211021.39,BR516,IFSC61053,TXN8545513,Debit,20733.33,2023-06-02,Pending,42254.67,659,Yes,Yes,No,2025-05-23,Pending,YEULVHYGVJ,878832515617,NN5478@bankmail.com,7130002656,Priya Gupta,2021-01-15,3.86,13248.48,Inactive
ACC108372,Rahul Kumar,24,Female,Lucknow,MP,Savings,310568.68,BR389,IFSC74900,TXN1207075,Debit,26848.79,2018-10-04,Pending,179167.23,677,Yes,Yes,Yes,2020-07-02,Verified,4DV2P9HXZZ,234477534051,CIDSZ7@bankmail.com,6586806198,Amit Jain,2026-03-14,2.12,188477.4,Inactive
ACC108373,Amit Verma,56,Female,Indore,DL,Current,328240.01,BR731,IFSC89298,TXN4785783,Credit,41872.37,2020-04-08,Pending,272452.13,882,Yes,Yes,No,2021-03-27,Verified,UO8MSFHDD2,476121685810,5TTJXN@bankmail.com,9024531881,Anjali Sharma,2022-06-28,5.62,149543.81,Active
ACC108374,Rahul Jain,27,Female,Delhi,UP,Savings,834404.48,BR395,IFSC26415,TXN3845376,Credit,30613.9,2018-03-06,Pending,449281.03,773,No,Yes,Yes,2020-10-28,Verified,6MC52Y3D27,111502585464,DS8ZSN@bankmail.com,7306219773,Rahul Jain,2023-11-25,4.19,69479.56,Active
ACC108375,Rohit Verma,39,Male,Delhi,MP,Current,321384.04,BR569,IFSC92798,TXN7415243,Credit,37970.97,2025-09-16,Pending,108760.41,507,Yes,Yes,Yes,2025-02-18,Pending,Y67TY4MRSP,917450194479,3Y2Y4M@bankmail.com,8861040155,Vikas Gupta,2025-06-07,7.67,11709.09,Active
ACC108376,Neha Verma,35,Female,Jaipur,RJ,Current,287491.15,BR787,IFSC10519,TXN7527415,Debit,12702.02,2020-08-30,Closed,430268.34,453,No,No,Yes,2021-12-12,Pending,PYNXM35WX8,879073184851,VQ8NST@bankmail.com,9871212963,Rohit Patel,2024-07-11,5.02,117359.23,Inactive
ACC108377,Kavya Kumar,18,Male,Pune,UP,Current,324033.89,BR655,IFSC85314,TXN9057991,Credit,49973.78,2018-07-28,Closed,12129.28,419,No,Yes,No,2023-10-13,Verified,ME3E2904EG,604584954044,A8LIRD@bankmail.com,6631859081,Neha Gupta,2021-12-07,8.49,63410.65,Active
ACC108378,Neha Verma,59,Female,Delhi,MP,Current,948885.06,BR943,IFSC57758,TXN7182844,Credit,21223.82,2022-02-01,Active,311291.75,735,No,Yes,No,2018-07-24,Verified,63AJ8MHH6H,909890618190,KY794G@bankmail.com,9860828693,Amit Singh,2021-04-26,6.89,191716.52,Active
ACC108379,Anjali Jain,38,Female,Delhi,UP,Current,116509.99,BR273,IFSC56197,TXN3973572,Debit,5255.03,2023-02-10,Closed,388860.09,769,Yes,Yes,No,2023-02-20,Pending,BZZQG8M8LK,277606422272,23ANBQ@bankmail.com,8022096571,Arjun Jain,2019-05-31,6.57,76274.39,Inactive
ACC108380,Kavya Kumar,53,Male,Delhi,MH,Current,548595.85,BR626,IFSC86940,TXN6793300,Debit,42817.88,2025-02-11,Closed,27098.97,345,No,No,No,2019-01-25,Verified,UIY901EZDA,870446561254,6QRFPX@bankmail.com,8918897239,Anjali Gupta,2025-12-29,7.57,157169.76,Inactive
ACC108381,Sneha Sharma,28,Female,Pune,RJ,Savings,495720.62,BR374,IFSC54451,TXN6485901,Debit,7028.46,2025-03-30,Closed,348114.33,484,No,Yes,No,2020-09-03,Verified,3QRXAG64GG,852611927204,R6Y2GO@bankmail.com,6702808420,Anjali Kumar,2024-09-25,7.93,141066.78,Active
ACC108382,Vikas Jain,64,Male,Jaipur,DL,Savings,858578.23,BR287,IFSC13259,TXN7496207,Credit,49878.95,2019-04-28,Active,391987.91,409,No,No,Yes,2020-11-19,Verified,DNFQG0UK3N,856438102567,DTYIOX@bankmail.com,8223134668,Anjali Kumar,2024-02-07,2.6,131175.4,Active
ACC108383,Vikas Verma,30,Male,Bhopal,RJ,Current,529007.05,BR162,IFSC98911,TXN2996546,Credit,22615.46,2021-11-28,Active,292906.91,870,Yes,No,No,2021-11-06,Verified,746A108TGI,155055160416,IZXGSQ@bankmail.com,6576936677,Kavya Jain,2024-08-08,7.26,122899.42,Active
ACC108384,Kavya Kumar,23,Male,Indore,RJ,Savings,502165.02,BR162,IFSC39635,TXN6667217,Credit,6769.01,2022-04-03,Closed,491674.34,345,No,Yes,Yes,2018-08-29,Pending,G2RAGM7GCC,353786749902,FNZPZS@bankmail.com,8549377465,Sneha Patel,2022-07-07,5.11,143206.66,Active
ACC108385,Priya Verma,60,Male,Lucknow,MH,Current,951310.04,BR877,IFSC92680,TXN1855972,Debit,18915.48,2018-11-14,Pending,98802.03,832,Yes,No,No,2022-08-10,Verified,9V10SPA1A2,368630845812,ULOOSA@bankmail.com,7739662848,Sneha Gupta,2020-10-09,8.02,193279.43,Inactive
ACC108386,Neha Singh,18,Female,Lucknow,MP,Savings,399422.95,BR321,IFSC73730,TXN7332942,Debit,34371.8,2020-04-22,Pending,360247.51,627,Yes,No,No,2020-04-14,Pending,HQPZALJIPO,528675486825,ZD6MHY@bankmail.com,7670724242,Amit Verma,2019-09-14,4.51,142882.78,Active
ACC108387,Rahul Singh,19,Female,Lucknow,MP,Savings,141460.25,BR291,IFSC52070,TXN2297481,Debit,34740.07,2024-11-19,Pending,333159.94,469,No,Yes,No,2021-08-07,Pending,LEE4Y6NGCD,798928519909,HERBIB@bankmail.com,9230808340,Priya Singh,2020-08-02,3.79,104145.85,Inactive
ACC108388,Kavya Jain,51,Female,Bhopal,RJ,Current,586702.87,BR781,IFSC41462,TXN8192718,Credit,5820.9,2021-07-31,Closed,182220.82,311,Yes,Yes,No,2022-08-27,Verified,58CNEZ8DTL,592716409603,V251SR@bankmail.com,9741872196,Sneha Verma,2019-11-18,4.46,160705.58,Inactive
ACC108389,Sneha Kumar,38,Female,Jaipur,RJ,Savings,264412.19,BR156,IFSC65633,TXN5538171,Debit,48433.9,2019-06-16,Closed,438748.63,374,No,Yes,No,2019-10-25,Verified,CZTN8HC0Z6,512581429517,BT2QWJ@bankmail.com,7242599692,Rohit Patel,2023-10-02,3.71,192646.68,Inactive
ACC108390,Kavya Patel,51,Female,Indore,MP,Current,235655.64,BR342,IFSC71330,TXN6294896,Credit,36492.59,2021-06-22,Closed,74941.92,756,Yes,No,Yes,2020-12-11,Pending,IXGXDOP5SG,690899505316,22TAC7@bankmail.com,8110825087,Arjun Verma,2024-12-21,7.17,142358.06,Active
ACC108391,Rahul Kumar,41,Female,Jaipur,MP,Savings,636142.82,BR912,IFSC66593,TXN4433235,Debit,10699.85,2020-04-27,Closed,418485.9,527,No,No,No,2023-04-29,Pending,US1DCMC1OQ,129133062678,XHTFTS@bankmail.com,9175603999,Arjun Patel,2019-02-28,4.38,25988.65,Active
ACC108392,Kavya Kumar,69,Female,Pune,RJ,Savings,38870.83,BR143,IFSC20696,TXN3247195,Credit,27067.94,2021-03-18,Active,16866.49,333,No,No,No,2020-04-19,Verified,4X597LJY67,904369710695,X40N27@bankmail.com,7594344125,Vikas Sharma,2019-05-15,4.56,20295.12,Inactive
ACC108393,Arjun Singh,21,Female,Delhi,UP,Current,411969.07,BR581,IFSC17438,TXN4035467,Credit,47986.16,2021-10-26,Pending,341985.34,340,No,No,Yes,2025-09-08,Verified,1XME410CE2,141124803535,4RBQ15@bankmail.com,8044065148,Rohit Singh,2022-02-08,6.62,23099.67,Inactive
ACC108394,Rohit Jain,68,Male,Indore,MP,Savings,311604.87,BR774,IFSC65602,TXN2465691,Credit,5997.03,2020-10-05,Pending,420161.13,882,Yes,No,No,2025-01-18,Verified,EDW8U9QXMO,152425696146,85MNEN@bankmail.com,9077875113,Kavya Kumar,2019-01-10,6.67,18917.06,Inactive
ACC108395,Anjali Kumar,50,Female,Jaipur,RJ,Current,883328.04,BR417,IFSC97236,TXN3998683,Debit,29883.3,2020-07-01,Closed,352758.32,315,Yes,No,Yes,2021-03-06,Pending,EUDSML2C8R,437536340292,FFJVMR@bankmail.com,9172372067,Rohit Verma,2023-08-03,2.35,60736.78,Inactive
ACC108396,Anjali Gupta,75,Female,Bhopal,UP,Current,527241.42,BR294,IFSC33123,TXN1401341,Debit,46232.7,2020-09-07,Pending,181392.67,809,Yes,Yes,No,2021-11-11,Pending,YQTIM0DENP,259173383698,25ZETR@bankmail.com,8252962460,Vikas Verma,2021-09-02,3.68,116232.09,Active
ACC108397,Rohit Patel,54,Male,Lucknow,MP,Savings,709255.24,BR413,IFSC53370,TXN4333309,Debit,29195.97,2018-06-02,Active,117400.97,353,Yes,No,No,2019-10-28,Verified,31MFVP53IB,523471347507,SFSKBX@bankmail.com,6666829724,Rohit Verma,2024-11-30,5.02,141882.13,Active
ACC108398,Anjali Singh,54,Female,Delhi,MH,Savings,173788.98,BR520,IFSC63840,TXN1519062,Credit,41133.48,2019-09-23,Pending,248434.17,652,Yes,No,Yes,2023-11-20,Verified,0HILOKED03,743048157532,5OG0RL@bankmail.com,8404417407,Rahul Verma,2024-03-07,2.46,12002.2,Active
ACC108399,Sneha Singh,36,Male,Pune,MH,Current,699968.61,BR688,IFSC45974,TXN4258184,Debit,27853.22,2023-06-30,Active,324828.53,640,Yes,No,No,2019-10-13,Pending,O4TKAR64OM,901251605525,TUQ1ST@bankmail.com,8650780831,Neha Jain,2023-08-24,3.68,197865.41,Active
ACC108400,Kavya Singh,60,Female,Bhopal,UP,Savings,619781.17,BR576,IFSC76957,TXN6079017,Credit,37926.86,2025-02-25,Active,404025.54,392,Yes,No,No,2020-09-03,Verified,X3VB8SBHO8,498280968598,TAUX2T@bankmail.com,7634377887,Amit Kumar,2021-10-26,2.74,65574.03,Active
ACC108401,Rahul Singh,42,Female,Jaipur,MP,Savings,958497.16,BR717,IFSC38115,TXN8232502,Debit,1992.4,2020-05-11,Active,352406.81,350,Yes,No,Yes,2023-12-30,Pending,Z337WI049W,831569816518,PZ5LLN@bankmail.com,9773876958,Priya Patel,2024-05-20,6.86,48257.75,Inactive
ACC108402,Rahul Jain,51,Female,Mumbai,UP,Current,198461.36,BR125,IFSC32567,TXN9849284,Debit,12925.19,2024-12-17,Active,120843.33,770,No,No,Yes,2019-01-22,Verified,OH5MF9F3LT,363032022667,9J6GCL@bankmail.com,8515051134,Rahul Sharma,2025-12-12,7.32,182202.07,Inactive
ACC108403,Rohit Singh,71,Male,Mumbai,RJ,Current,686127.53,BR263,IFSC40089,TXN4795186,Credit,1508.41,2020-07-20,Closed,48214.75,401,No,Yes,Yes,2025-06-10,Verified,NMXU1CYO2S,541837173073,UNQMHC@bankmail.com,8346861990,Anjali Kumar,2021-08-27,4.47,121674.94,Active
ACC108404,Priya Verma,38,Female,Lucknow,UP,Current,667709.13,BR625,IFSC44062,TXN6730286,Debit,17592.84,2020-06-09,Closed,168906.05,800,Yes,Yes,Yes,2020-04-06,Verified,JENQPRVI42,189982655682,845KOC@bankmail.com,6547890993,Amit Patel,2018-06-23,3.74,166679.02,Inactive
ACC108405,Arjun Patel,61,Female,Lucknow,DL,Savings,268756.42,BR657,IFSC85405,TXN8998177,Debit,46120.59,2021-07-21,Pending,130486.81,604,Yes,Yes,Yes,2025-03-24,Verified,ITE68D4ATT,474417120348,XRC3RZ@bankmail.com,6744620559,Priya Singh,2019-07-06,6.07,59859.19,Inactive
ACC108406,Sneha Sharma,29,Female,Pune,RJ,Current,509048.12,BR371,IFSC46442,TXN9505277,Debit,5654.69,2018-06-12,Closed,280973.76,868,No,No,Yes,2024-06-29,Verified,PBNAOQI6ON,885750159847,0AEXH8@bankmail.com,8699445403,Kavya Gupta,2021-03-19,2.28,50875.66,Inactive
ACC108407,Vikas Kumar,18,Female,Pune,MH,Current,487977.53,BR128,IFSC50467,TXN9118257,Credit,36515.8,2019-10-02,Active,264327.44,754,No,No,Yes,2020-01-03,Verified,FOPFG5ME14,593498694732,OALYT5@bankmail.com,8395857685,Amit Patel,2022-03-08,3.08,58607.47,Active
ACC108408,Rahul Patel,51,Female,Lucknow,DL,Savings,249306.0,BR698,IFSC45894,TXN2376179,Credit,2170.77,2024-09-25,Active,470200.64,343,Yes,Yes,Yes,2020-02-27,Pending,134FIVR4EI,731023049179,L7TVNC@bankmail.com,9088760410,Amit Gupta,2023-02-12,2.64,195373.28,Active
ACC108409,Kavya Jain,51,Female,Pune,MP,Current,317525.15,BR683,IFSC23888,TXN9113856,Debit,24069.02,2018-09-17,Closed,181401.91,471,Yes,Yes,Yes,2024-11-24,Verified,BBQX4VKFTE,479318241271,8ZONYN@bankmail.com,6143855545,Anjali Gupta,2018-07-15,3.49,158069.47,Inactive
ACC108410,Sneha Sharma,40,Male,Mumbai,RJ,Current,740923.8,BR288,IFSC27832,TXN9255800,Credit,7733.39,2024-12-05,Pending,354885.26,619,Yes,No,Yes,2024-09-10,Verified,MZ2PNM4WRS,638080560263,03LHIR@bankmail.com,7697426368,Rahul Kumar,2020-01-18,2.6,187584.72,Active
ACC108411,Vikas Gupta,75,Male,Jaipur,MP,Current,495861.84,BR512,IFSC52043,TXN9169705,Debit,8983.88,2023-09-11,Pending,460639.68,510,No,Yes,No,2021-07-27,Pending,FPDPKWHTHI,910177690695,HGLEEF@bankmail.com,9395083840,Arjun Sharma,2021-02-16,7.76,39969.92,Active
ACC108412,Arjun Patel,48,Female,Indore,RJ,Current,377131.05,BR289,IFSC54837,TXN5263088,Credit,39197.05,2025-06-21,Pending,200820.59,445,Yes,No,Yes,2019-04-01,Pending,ZCK5QQPOHX,415713727080,4VZ55F@bankmail.com,6155474542,Arjun Gupta,2019-04-19,3.92,26837.6,Inactive
ACC108413,Kavya Verma,49,Female,Delhi,DL,Current,385448.16,BR427,IFSC90406,TXN5419799,Credit,26161.95,2022-07-09,Closed,227819.1,872,No,Yes,Yes,2022-04-09,Pending,W4975LQILH,317087824386,9CZ1IS@bankmail.com,9556381392,Arjun Patel,2026-01-27,5.28,156354.94,Active
ACC108414,Kavya Verma,64,Female,Pune,DL,Savings,436779.63,BR965,IFSC85093,TXN6404244,Credit,48849.8,2023-01-21,Active,9320.92,314,No,No,Yes,2020-03-31,Pending,NLPRGN8JMP,944902037233,YGF4B5@bankmail.com,8097875706,Rahul Jain,2018-08-24,3.12,82249.03,Inactive
ACC108415,Anjali Jain,41,Female,Bhopal,MH,Savings,39415.57,BR995,IFSC10332,TXN3133006,Debit,33931.12,2024-05-01,Active,56793.61,738,Yes,Yes,No,2023-11-11,Pending,MMTHQ7LYIJ,669920977381,RJUA67@bankmail.com,8109530065,Kavya Patel,2018-10-07,2.06,22514.45,Inactive
ACC108416,Amit Kumar,60,Male,Bhopal,MP,Current,367983.06,BR899,IFSC14921,TXN6958809,Debit,48814.68,2019-07-07,Active,300896.04,489,Yes,Yes,Yes,2019-08-23,Pending,0AZAOYGFZ8,820923140581,WC4PJ4@bankmail.com,7900406178,Anjali Singh,2021-10-13,8.29,165046.65,Active
ACC108417,Vikas Sharma,63,Male,Jaipur,DL,Savings,783516.66,BR463,IFSC33608,TXN1932134,Credit,43225.72,2022-11-15,Active,312722.08,457,No,No,No,2020-05-30,Verified,CFIJN1ODM2,619132852881,FKTP2K@bankmail.com,8252025606,Kavya Gupta,2022-05-13,8.17,107683.79,Active
ACC108418,Anjali Patel,64,Female,Mumbai,UP,Savings,452454.83,BR134,IFSC47212,TXN1753995,Credit,8467.23,2024-05-04,Closed,222875.53,764,Yes,Yes,Yes,2022-07-03,Pending,FTMT5Y0A6N,297942125976,NRYPNT@bankmail.com,6756123193,Amit Verma,2021-01-31,2.49,142012.82,Inactive
ACC108419,Sneha Gupta,57,Female,Pune,UP,Savings,969712.74,BR904,IFSC64933,TXN3189496,Credit,48833.08,2023-11-01,Pending,186944.7,409,No,Yes,No,2023-12-10,Verified,DQ88V2G5S3,910003052334,2S1JJK@bankmail.com,8482623012,Kavya Kumar,2024-08-01,7.64,104526.96,Inactive
ACC108420,Vikas Kumar,52,Male,Bhopal,DL,Savings,650384.69,BR596,IFSC79489,TXN7766451,Debit,9683.93,2025-11-14,Active,155326.05,865,Yes,Yes,No,2021-03-17,Pending,7DAHKUKZ2F,670304857580,JWBZU5@bankmail.com,7134567983,Rohit Gupta,2025-07-10,3.92,76587.25,Active
ACC108421,Amit Patel,46,Male,Mumbai,UP,Savings,701001.81,BR544,IFSC53391,TXN8798098,Credit,2354.86,2022-01-13,Pending,456101.61,421,Yes,No,Yes,2020-04-30,Pending,L97Q6WHJOO,388815408548,KT18O8@bankmail.com,8335005506,Priya Singh,2025-05-08,7.81,56168.91,Active
ACC108422,Sneha Singh,67,Male,Indore,MH,Savings,973704.74,BR424,IFSC44201,TXN8777740,Debit,23222.6,2025-06-25,Active,425054.54,741,Yes,Yes,No,2018-04-22,Verified,8KAFWNKNOR,963713786113,CWLIC3@bankmail.com,9662763968,Priya Sharma,2020-11-24,8.83,34965.27,Inactive
ACC108423,Anjali Singh,35,Female,Lucknow,DL,Savings,987374.27,BR461,IFSC67929,TXN2802762,Debit,49055.24,2021-04-15,Active,426360.75,808,No,No,No,2022-04-20,Pending,IK526YRLW4,301327938147,X27JGL@bankmail.com,7802323101,Rahul Verma,2024-03-08,8.18,84344.99,Active
ACC108424,Sneha Singh,58,Female,Mumbai,UP,Current,911050.5,BR640,IFSC77498,TXN3003532,Credit,22712.46,2019-04-25,Active,498655.93,308,Yes,Yes,No,2023-10-05,Verified,TU1ZGHZGKX,248980463746,IA7MHP@bankmail.com,6354512478,Rohit Verma,2019-01-13,4.0,32628.13,Active
ACC108425,Vikas Kumar,58,Male,Delhi,MP,Savings,661064.8,BR785,IFSC26498,TXN7416980,Credit,43555.89,2020-03-07,Closed,181108.16,640,Yes,Yes,Yes,2020-03-01,Verified,S0FFCQC7YH,141298406074,TVVLQZ@bankmail.com,9341590563,Vikas Jain,2020-05-24,3.15,86726.15,Active
ACC108426,Rohit Verma,41,Female,Indore,DL,Savings,650040.32,BR494,IFSC20652,TXN6676569,Debit,36136.88,2022-12-29,Closed,270039.0,472,Yes,Yes,No,2022-09-17,Verified,XL5L7KQLFZ,940701702123,IFQPS1@bankmail.com,7992136256,Neha Verma,2022-09-22,4.18,101241.99,Active
ACC108427,Priya Jain,73,Female,Indore,MH,Current,345514.55,BR291,IFSC84512,TXN2970860,Debit,10228.46,2020-06-02,Pending,112683.87,773,No,Yes,No,2022-10-01,Pending,MKLPI4H84Y,413776932086,9JHN7K@bankmail.com,8064479361,Amit Kumar,2021-10-07,2.74,35647.29,Active
ACC108428,Sneha Singh,37,Male,Jaipur,DL,Savings,337215.29,BR943,IFSC40195,TXN3626695,Debit,28101.23,2025-08-28,Pending,20612.77,783,No,Yes,Yes,2024-07-11,Pending,J6270DS5T1,988424416418,TNHXA0@bankmail.com,9572067403,Anjali Gupta,2021-07-16,5.88,55279.04,Inactive
